JSON_Name,JSON_ValueString
chart.result.0.indicators.quote.0.volume.378,955900
chart.result.0.indicators.quote.0.volume.379,497900
chart.result.0.indicators.quote.0.volume.380,685400
chart.result.0.indicators.quote.0.volume.381,855000
chart.result.0.indicators.quote.0.volume.382,855800
chart.result.0.indicators.quote.0.volume.383,1357100
chart.result.0.indicators.quote.0.volume.384,1125500
chart.result.0.indicators.quote.0.volume.385,904300
chart.result.0.indicators.quote.0.volume.386,750400
chart.result.0.indicators.quote.0.volume.387,903700
chart.result.0.indicators.quote.0.volume.388,934400
chart.result.0.indicators.quote.0.volume.389,1728800
chart.result.0.indicators.quote.0.volume.390,3729300
chart.result.0.indicators.quote.0.volume.391,1899400
chart.result.0.indicators.quote.0.volume.392,3137100
chart.result.0.indicators.quote.0.volume.393,1810000
chart.result.0.indicators.quote.0.volume.394,965400
chart.result.0.indicators.quote.0.volume.395,554600
chart.result.0.indicators.quote.0.volume.396,716000
chart.result.0.indicators.quote.0.volume.397,852200
chart.result.0.indicators.quote.0.volume.398,1759500
chart.result.0.indicators.quote.0.volume.399,1134000
chart.result.0.indicators.quote.0.volume.400,804300
chart.result.0.indicators.quote.0.volume.401,217700
chart.result.0.indicators.quote.0.volume.402,735000
chart.result.0.indicators.quote.0.volume.403,1013300
chart.result.0.indicators.quote.0.volume.404,991800
chart.result.0.indicators.quote.0.volume.405,1384800
chart.result.0.indicators.quote.0.volume.406,1194700
chart.result.0.indicators.quote.0.volume.407,1901800
chart.result.0.indicators.quote.0.volume.408,1517800
chart.result.0.indicators.quote.0.volume.409,1164400
chart.result.0.indicators.quote.0.volume.410,800200
chart.result.0.indicators.quote.0.volume.411,742800
chart.result.0.indicators.quote.0.volume.412,985000
chart.result.0.indicators.quote.0.volume.413,843400
chart.result.0.indicators.quote.0.volume.414,718000
chart.result.0.indicators.quote.0.volume.415,651500
chart.result.0.indicators.quote.0.volume.416,1220700
chart.result.0.indicators.quote.0.volume.417,772100
chart.result.0.indicators.quote.0.volume.418,1386300
chart.result.0.indicators.quote.0.volume.419,1738000
chart.result.0.indicators.quote.0.volume.420,1377100
chart.result.0.indicators.quote.0.volume.421,480500
chart.result.0.indicators.quote.0.volume.422,841300
chart.result.0.indicators.quote.0.volume.423,656000
chart.result.0.indicators.quote.0.volume.424,758100
chart.result.0.indicators.quote.0.volume.425,674800
chart.result.0.indicators.quote.0.volume.426,760600
chart.result.0.indicators.quote.0.volume.427,1016900
chart.result.0.indicators.quote.0.volume.428,1499700
chart.result.0.indicators.quote.0.volume.429,1659500
chart.result.0.indicators.quote.0.volume.430,1277800
chart.result.0.indicators.quote.0.volume.431,1448600
chart.result.0.indicators.quote.0.volume.432,1483200
chart.result.0.indicators.quote.0.volume.433,1099100
chart.result.0.indicators.quote.0.volume.434,803000
chart.result.0.indicators.quote.0.volume.435,838400
chart.result.0.indicators.quote.0.volume.436,1239600
chart.result.0.indicators.quote.0.volume.437,889900
chart.result.0.indicators.quote.0.volume.438,1258000
chart.result.0.indicators.quote.0.volume.439,1313600
chart.result.0.indicators.quote.0.volume.440,1339700
chart.result.0.indicators.quote.0.volume.441,1455200
chart.result.0.indicators.quote.0.volume.442,1683200
chart.result.0.indicators.quote.0.volume.443,972500
chart.result.0.indicators.quote.0.volume.444,720500
chart.result.0.indicators.quote.0.volume.445,1177200
chart.result.0.indicators.quote.0.volume.446,1991300
chart.result.0.indicators.quote.0.volume.447,1048000
chart.result.0.indicators.quote.0.volume.448,1562600
chart.result.0.indicators.quote.0.volume.449,1385200
chart.result.0.indicators.quote.0.volume.450,3420100
chart.result.0.indicators.quote.0.volume.451,1334300
chart.result.0.indicators.quote.0.volume.452,1414400
chart.result.0.indicators.quote.0.volume.453,1902100
chart.result.0.indicators.quote.0.volume.454,2335000
chart.result.0.indicators.quote.0.volume.455,1583800
chart.result.0.indicators.quote.0.volume.456,1479700
chart.result.0.indicators.quote.0.volume.457,895500
chart.result.0.indicators.quote.0.volume.458,1797500
chart.result.0.indicators.quote.0.volume.459,1716000
chart.result.0.indicators.quote.0.volume.460,1354800
chart.result.0.indicators.quote.0.volume.461,1040300
chart.result.0.indicators.quote.0.volume.462,1261100
chart.result.0.indicators.quote.0.volume.463,1643000
chart.result.0.indicators.quote.0.volume.464,1008500
chart.result.0.indicators.quote.0.volume.465,3146000
chart.result.0.indicators.quote.0.volume.466,1032700
chart.result.0.indicators.quote.0.volume.467,2374500
chart.result.0.indicators.quote.0.volume.468,1063000
chart.result.0.indicators.quote.0.volume.469,523200
chart.result.0.indicators.quote.0.volume.470,835200
chart.result.0.indicators.quote.0.volume.471,612100
chart.result.0.indicators.quote.0.volume.472,502900
chart.result.0.indicators.quote.0.volume.473,813700
chart.result.0.indicators.quote.0.volume.474,941600
chart.result.0.indicators.quote.0.volume.475,583500
chart.result.0.indicators.quote.0.volume.476,569700
chart.result.0.indicators.quote.0.volume.477,766000
chart.result.0.indicators.quote.0.volume.478,582900
chart.result.0.indicators.quote.0.volume.479,567800
chart.result.0.indicators.quote.0.volume.480,661600
chart.result.0.indicators.quote.0.volume.481,1578000
chart.result.0.indicators.quote.0.volume.482,1001800
chart.result.0.indicators.quote.0.volume.483,575200
chart.result.0.indicators.quote.0.volume.484,1006900
chart.result.0.indicators.quote.0.volume.485,665900
chart.result.0.indicators.quote.0.volume.486,706600
chart.result.0.indicators.quote.0.volume.487,838600
chart.result.0.indicators.quote.0.volume.488,589000
chart.result.0.indicators.quote.0.volume.489,735400
chart.result.0.indicators.quote.0.volume.490,1435000
chart.result.0.indicators.quote.0.volume.491,1040000
chart.result.0.indicators.quote.0.volume.492,825500
chart.result.0.indicators.quote.0.volume.493,473200
chart.result.0.indicators.quote.0.volume.494,642700
chart.result.0.indicators.quote.0.volume.495,616000
chart.result.0.indicators.quote.0.volume.496,1150600
chart.result.0.indicators.quote.0.volume.497,596600
chart.result.0.indicators.quote.0.volume.498,915700
chart.result.0.indicators.quote.0.volume.499,1006100
chart.result.0.indicators.quote.0.volume.500,2288000
chart.result.0.indicators.quote.0.volume.501,926400
chart.result.0.indicators.quote.0.volume.502,123508
chart.result.0.indicators.quote.0.close.0,53.97999954
chart.result.0.indicators.quote.0.close.1,53.63000107
chart.result.0.indicators.quote.0.close.2,53.65000153
chart.result.0.indicators.quote.0.close.3,53.47999954
chart.result.0.indicators.quote.0.close.4,53.68000031
chart.result.0.indicators.quote.0.close.5,54.11000061
chart.result.0.indicators.quote.0.close.6,54.77999878
chart.result.0.indicators.quote.0.close.7,54.70000076
chart.result.0.indicators.quote.0.close.8,58.04999924
chart.result.0.indicators.quote.0.close.9,60.43999863
chart.result.0.indicators.quote.0.close.10,60.04999924
chart.result.0.indicators.quote.0.close.11,60.08000183
chart.result.0.indicators.quote.0.close.12,60.47999954
chart.result.0.indicators.quote.0.close.13,60.31000137
chart.result.0.indicators.quote.0.close.14,60.72000122
chart.result.0.indicators.quote.0.close.15,61.93000031
chart.result.0.indicators.quote.0.close.16,61.97999954
chart.result.0.indicators.quote.0.close.17,60.22999954
chart.result.0.indicators.quote.0.close.18,59.68999863
chart.result.0.indicators.quote.0.close.19,60.34000015
chart.result.0.indicators.quote.0.close.20,60.43999863
chart.result.0.indicators.quote.0.close.21,60.22000122
chart.result.0.indicators.quote.0.close.22,61.95999908
chart.result.0.indicators.quote.0.close.23,64.15000153
chart.result.0.indicators.quote.0.close.24,63.56000137
chart.result.0.indicators.quote.0.close.25,62.52000046
chart.result.0.indicators.quote.0.close.26,62.00999832
chart.result.0.indicators.quote.0.close.27,62.43000031
chart.result.0.indicators.quote.0.close.28,62.68000031
chart.result.0.indicators.quote.0.close.29,62.34999847
chart.result.0.indicators.quote.0.close.30,61.97000122
chart.result.0.indicators.quote.0.close.31,61.91999817
chart.result.0.indicators.quote.0.close.32,63.18999863
chart.result.0.indicators.quote.0.close.33,60.29999924
chart.result.0.indicators.quote.0.close.34,60.22000122
chart.result.0.indicators.quote.0.close.35,62.15000153
chart.result.0.indicators.quote.0.close.36,62.11999893
chart.result.0.indicators.quote.0.close.37,61.79999924
chart.result.0.indicators.quote.0.close.38,62.04999924
chart.result.0.indicators.quote.0.close.39,63.77999878
chart.result.0.indicators.quote.0.close.40,62.88999939
chart.result.0.indicators.quote.0.close.41,64.94000244
chart.result.0.indicators.quote.0.close.42,65.72000122
chart.result.0.indicators.quote.0.close.43,66.5
chart.result.0.indicators.quote.0.close.44,66.05000305
chart.result.0.indicators.quote.0.close.45,64.47000122
chart.result.0.indicators.quote.0.close.46,64.12999725
chart.result.0.indicators.quote.0.close.47,61.77000046
chart.result.0.indicators.quote.0.close.48,61.27000046
chart.result.0.indicators.quote.0.close.49,61.15999985
chart.result.0.indicators.quote.0.close.50,62.04999924
chart.result.0.indicators.quote.0.close.51,61.27000046
chart.result.0.indicators.quote.0.close.52,62.54000092
chart.result.0.indicators.quote.0.close.53,62.27000046
chart.result.0.indicators.quote.0.close.54,62.91999817
chart.result.0.indicators.quote.0.close.55,64.47000122
chart.result.0.indicators.quote.0.close.56,63.63000107
chart.result.0.indicators.quote.0.close.57,62.88999939
chart.result.0.indicators.quote.0.close.58,64.02999878
chart.result.0.indicators.quote.0.close.59,63.75999832
chart.result.0.indicators.quote.0.close.60,64.45999908
chart.result.0.indicators.quote.0.close.61,64.43000031
chart.result.0.indicators.quote.0.close.62,63.77000046
chart.result.0.indicators.quote.0.close.63,64.44999695
chart.result.0.indicators.quote.0.close.64,64.93000031
chart.result.0.indicators.quote.0.close.65,64.98000336
chart.result.0.indicators.quote.0.close.66,64.87000275
chart.result.0.indicators.quote.0.close.67,64.84999847
chart.result.0.indicators.quote.0.close.68,64.44999695
chart.result.0.indicators.quote.0.close.69,65.47000122
chart.result.0.indicators.quote.0.close.70,64.01999664
chart.result.0.indicators.quote.0.close.71,69.80000305
chart.result.0.indicators.quote.0.close.72,71.30999756
chart.result.0.indicators.quote.0.close.73,70.62000275
chart.result.0.indicators.quote.0.close.74,69.94000244
chart.result.0.indicators.quote.0.close.75,69.86000061
chart.result.0.indicators.quote.0.close.76,67.97000122
chart.result.0.indicators.quote.0.close.77,68.66999817
chart.result.0.indicators.quote.0.close.78,70.36000061
chart.result.0.indicators.quote.0.close.79,70.30000305
chart.result.0.indicators.quote.0.close.80,70.81999969
chart.result.0.indicators.quote.0.close.81,69.31999969
chart.result.0.indicators.quote.0.close.82,69.73999786
chart.result.0.indicators.quote.0.close.83,70.26999664
chart.result.0.indicators.quote.0.close.84,71.63999939
chart.result.0.indicators.quote.0.close.85,71.52999878
chart.result.0.indicators.quote.0.close.86,72.02999878
chart.result.0.indicators.quote.0.close.87,71.80999756
chart.result.0.indicators.quote.0.close.88,71.68000031
chart.result.0.indicators.quote.0.close.89,71.51999664
chart.result.0.indicators.quote.0.close.90,72
chart.result.0.indicators.quote.0.close.91,72.48000336
chart.result.0.indicators.quote.0.close.92,72.66000366
chart.result.0.indicators.quote.0.close.93,71.98000336
chart.result.0.indicators.quote.0.close.94,72.12000275
chart.result.0.indicators.quote.0.close.95,72.23999786
chart.result.0.indicators.quote.0.close.96,72.84999847
chart.result.0.indicators.quote.0.close.97,74.80000305
chart.result.0.indicators.quote.0.close.98,75.62999725
chart.result.0.indicators.quote.0.close.99,75.41000366
chart.result.0.indicators.quote.0.close.100,75.23000336
chart.result.0.indicators.quote.0.close.101,75.01999664
chart.result.0.indicators.quote.0.close.102,75.97000122
chart.result.0.indicators.quote.0.close.103,75.56999969
chart.result.0.indicators.quote.0.close.104,75.25
chart.result.0.indicators.quote.0.close.105,75.43000031
chart.result.0.indicators.quote.0.close.106,75.58000183
chart.result.0.indicators.quote.0.close.107,73.88999939
chart.result.0.indicators.quote.0.close.108,73.83000183
chart.result.0.indicators.quote.0.close.109,75.65000153
chart.result.0.indicators.quote.0.close.110,74.56999969
chart.result.0.indicators.quote.0.close.111,74.88999939
chart.result.0.indicators.quote.0.close.112,75.38999939
chart.result.0.indicators.quote.0.close.113,75.98000336
chart.result.0.indicators.quote.0.close.114,76.12000275
chart.result.0.indicators.quote.0.close.115,76.90000153
chart.result.0.indicators.quote.0.close.116,77.37999725
chart.result.0.indicators.quote.0.close.117,77.65000153
chart.result.0.indicators.quote.0.close.118,76.23000336
chart.result.0.indicators.quote.0.close.119,76.94000244
chart.result.0.indicators.quote.0.close.120,77.22000122
chart.result.0.indicators.quote.0.close.121,77.66999817
chart.result.0.indicators.quote.0.close.122,78.33000183
chart.result.0.indicators.quote.0.close.123,79.01999664
chart.result.0.indicators.quote.0.close.124,78.66999817
chart.result.0.indicators.quote.0.close.125,78.62000275
chart.result.0.indicators.quote.0.close.126,78.77999878
chart.result.0.indicators.quote.0.close.127,79.15000153
chart.result.0.indicators.quote.0.close.128,78.86000061
chart.result.0.indicators.quote.0.close.129,78.30000305
chart.result.0.indicators.quote.0.close.130,79.37999725
chart.result.0.indicators.quote.0.close.131,79.33999634
chart.result.0.indicators.quote.0.close.132,79.52999878
chart.result.0.indicators.quote.0.close.133,81.08999634
chart.result.0.indicators.quote.0.close.134,80.76000214
chart.result.0.indicators.quote.0.close.135,82.16999817
chart.result.0.indicators.quote.0.close.136,74.59999847
chart.result.0.indicators.quote.0.close.137,71.40000153
chart.result.0.indicators.quote.0.close.138,70.26999664
chart.result.0.indicators.quote.0.close.139,71.25
chart.result.0.indicators.quote.0.close.140,71.63999939
chart.result.0.indicators.quote.0.close.141,72.15000153
chart.result.0.indicators.quote.0.close.142,71.23999786
chart.result.0.indicators.quote.0.close.143,71.18000031
chart.result.0.indicators.quote.0.close.144,70.34999847
chart.result.0.indicators.quote.0.close.145,70.30999756
chart.result.0.indicators.quote.0.close.146,70.19000244
chart.result.0.indicators.quote.0.close.147,70.09999847
chart.result.0.indicators.quote.0.close.148,69.68000031
chart.result.0.indicators.quote.0.close.149,69.43000031
chart.result.0.indicators.quote.0.close.150,70.06999969
chart.result.0.indicators.quote.0.close.151,70.38999939
chart.result.0.indicators.quote.0.close.152,70.94000244
chart.result.0.indicators.quote.0.close.153,68.95999908
chart.result.0.indicators.quote.0.close.154,70.30000305
chart.result.0.indicators.quote.0.close.155,70.31999969
chart.result.0.indicators.quote.0.close.156,68.76999664
chart.result.0.indicators.quote.0.close.157,69.87000275
chart.result.0.indicators.quote.0.close.158,70.76000214
chart.result.0.indicators.quote.0.close.159,71.61000061
chart.result.0.indicators.quote.0.close.160,71.58999634
chart.result.0.indicators.quote.0.close.161,71.19000244
chart.result.0.indicators.quote.0.close.162,70.66999817
chart.result.0.indicators.quote.0.close.163,70.09999847
chart.result.0.indicators.quote.0.close.164,69.38999939
chart.result.0.indicators.quote.0.close.165,70.62999725
chart.result.0.indicators.quote.0.close.166,71.05999756
chart.result.0.indicators.quote.0.close.167,70.68000031
chart.result.0.indicators.quote.0.close.168,70.05999756
chart.result.0.indicators.quote.0.close.169,70.75
chart.result.0.indicators.quote.0.close.170,70.19000244
chart.result.0.indicators.quote.0.close.171,70.70999908
chart.result.0.indicators.quote.0.close.172,70.56999969
chart.result.0.indicators.quote.0.close.173,70.36000061
chart.result.0.indicators.quote.0.close.174,69.19999695
chart.result.0.indicators.quote.0.close.175,70.20999908
chart.result.0.indicators.quote.0.close.176,71.61000061
chart.result.0.indicators.quote.0.close.177,70.27999878
chart.result.0.indicators.quote.0.close.178,70.27999878
chart.result.0.indicators.quote.0.close.179,70.62999725
chart.result.0.indicators.quote.0.close.180,70.80000305
chart.result.0.indicators.quote.0.close.181,72.69000244
chart.result.0.indicators.quote.0.close.182,73.69999695
chart.result.0.indicators.quote.0.close.183,74.51999664
chart.result.0.indicators.quote.0.close.184,73.19999695
chart.result.0.indicators.quote.0.close.185,74.06999969
chart.result.0.indicators.quote.0.close.186,73.04000092
chart.result.0.indicators.quote.0.close.187,73.94999695
chart.result.0.indicators.quote.0.close.188,74.41999817
chart.result.0.indicators.quote.0.close.189,73.56999969
chart.result.0.indicators.quote.0.close.190,73.30999756
chart.result.0.indicators.quote.0.close.191,74.94999695
chart.result.0.indicators.quote.0.close.192,76.81999969
chart.result.0.indicators.quote.0.close.193,77.15000153
chart.result.0.indicators.quote.0.close.194,76.05999756
chart.result.0.indicators.quote.0.close.195,76.80999756
chart.result.0.indicators.quote.0.close.196,77.08999634
chart.result.0.indicators.quote.0.close.197,84.01000214
chart.result.0.indicators.quote.0.close.198,80.12000275
chart.result.0.indicators.quote.0.close.199,79.30000305
chart.result.0.indicators.quote.0.close.200,77.83000183
chart.result.0.indicators.quote.0.close.201,76.15000153
chart.result.0.indicators.quote.0.close.202,77.34999847
chart.result.0.indicators.quote.0.close.203,78.98000336
chart.result.0.indicators.quote.0.close.204,79.80000305
chart.result.0.indicators.quote.0.close.205,81.79000092
chart.result.0.indicators.quote.0.close.206,83.31999969
chart.result.0.indicators.quote.0.close.207,82.15000153
chart.result.0.indicators.quote.0.close.208,82.66000366
chart.result.0.indicators.quote.0.close.209,82.16000366
chart.result.0.indicators.quote.0.close.210,81.94000244
chart.result.0.indicators.quote.0.close.211,83.27999878
chart.result.0.indicators.quote.0.close.212,83.44999695
chart.result.0.indicators.quote.0.close.213,81.76000214
chart.result.0.indicators.quote.0.close.214,81.66999817
chart.result.0.indicators.quote.0.close.215,81.48000336
chart.result.0.indicators.quote.0.close.216,83.01999664
chart.result.0.indicators.quote.0.close.217,85.80000305
chart.result.0.indicators.quote.0.close.218,84.36000061
chart.result.0.indicators.quote.0.close.219,84.41000366
chart.result.0.indicators.quote.0.close.220,85.73000336
chart.result.0.indicators.quote.0.close.221,86.63999939
chart.result.0.indicators.quote.0.close.222,86.41000366
chart.result.0.indicators.quote.0.close.223,84.22000122
chart.result.0.indicators.quote.0.close.224,84.66999817
chart.result.0.indicators.quote.0.close.225,84.54000092
chart.result.0.indicators.quote.0.close.226,83.33000183
chart.result.0.indicators.quote.0.close.227,82.55999756
chart.result.0.indicators.quote.0.close.228,83.58999634
chart.result.0.indicators.quote.0.close.229,84.09999847
chart.result.0.indicators.quote.0.close.230,82.80000305
chart.result.0.indicators.quote.0.close.231,81.41000366
chart.result.0.indicators.quote.0.close.232,84.23999786
chart.result.0.indicators.quote.0.close.233,81.5
chart.result.0.indicators.quote.0.close.234,79.19999695
chart.result.0.indicators.quote.0.close.235,80.81999969
chart.result.0.indicators.quote.0.close.236,78.54000092
chart.result.0.indicators.quote.0.close.237,79.48000336
chart.result.0.indicators.quote.0.close.238,79.90000153
chart.result.0.indicators.quote.0.close.239,80.37000275
chart.result.0.indicators.quote.0.close.240,78.38999939
chart.result.0.indicators.quote.0.close.241,77.81999969
chart.result.0.indicators.quote.0.close.242,78.86000061
chart.result.0.indicators.quote.0.close.243,79.63999939
chart.result.0.indicators.quote.0.close.244,81.16000366
chart.result.0.indicators.quote.0.close.245,79.91999817
chart.result.0.indicators.quote.0.close.246,81.18000031
chart.result.0.indicators.quote.0.close.247,84.45999908
chart.result.0.indicators.quote.0.close.248,85.11000061
chart.result.0.indicators.quote.0.close.249,84.38999939
chart.result.0.indicators.quote.0.close.250,83.81999969
chart.result.0.indicators.quote.0.close.251,84.87000275
chart.result.0.indicators.quote.0.close.252,81.98000336
chart.result.0.indicators.quote.0.close.253,81.41000366
chart.result.0.indicators.quote.0.close.254,83.61000061
chart.result.0.indicators.quote.0.close.255,84.08999634
chart.result.0.indicators.quote.0.close.256,85.05000305
chart.result.0.indicators.quote.0.close.257,84.77999878
chart.result.0.indicators.quote.0.close.258,85.18000031
chart.result.0.indicators.quote.0.close.259,90.79000092
chart.result.0.indicators.quote.0.close.260,91
chart.result.0.indicators.quote.0.close.261,90.98999786
chart.result.0.indicators.quote.0.close.262,93.09999847
chart.result.0.indicators.quote.0.close.263,95.20999908
chart.result.0.indicators.quote.0.close.264,94.98999786
chart.result.0.indicators.quote.0.close.265,95
chart.result.0.indicators.quote.0.close.266,92.08000183
chart.result.0.indicators.quote.0.close.267,92.48999786
chart.result.0.indicators.quote.0.close.268,92.76000214
chart.result.0.indicators.quote.0.close.269,93.48999786
chart.result.0.indicators.quote.0.close.270,94.43000031
chart.result.0.indicators.quote.0.close.271,93.79000092
chart.result.0.indicators.quote.0.close.272,94.26999664
chart.result.0.indicators.quote.0.close.273,95.81999969
chart.result.0.indicators.quote.0.close.274,97.37999725
chart.result.0.indicators.quote.0.close.275,98.55999756
chart.result.0.indicators.quote.0.close.276,98
chart.result.0.indicators.quote.0.close.277,99.36000061
chart.result.0.indicators.quote.0.close.278,98.87000275
chart.result.0.indicators.quote.0.close.279,98.52999878
chart.result.0.indicators.quote.0.close.280,99.62000275
chart.result.0.indicators.quote.0.close.281,100.6600037
chart.result.0.indicators.quote.0.close.282,100.6500015
chart.result.0.indicators.quote.0.close.283,98.06999969
chart.result.0.indicators.quote.0.close.284,98.75
chart.result.0.indicators.quote.0.close.285,99.87999725
chart.result.0.indicators.quote.0.close.286,101.1699982
chart.result.0.indicators.quote.0.close.287,101.3000031
chart.result.0.indicators.quote.0.close.288,102.0400009
chart.result.0.indicators.quote.0.close.289,103.1299973
chart.result.0.indicators.quote.0.close.290,104.4800034
chart.result.0.indicators.quote.0.close.291,104.2900009
chart.result.0.indicators.quote.0.close.292,104.1299973
chart.result.0.indicators.quote.0.close.293,100.8899994
chart.result.0.indicators.quote.0.close.294,97.18000031
chart.result.0.indicators.quote.0.close.295,93.66999817
chart.result.0.indicators.quote.0.close.296,96.34999847
chart.result.0.indicators.quote.0.close.297,93.65000153
chart.result.0.indicators.quote.0.close.298,97.33999634
chart.result.0.indicators.quote.0.close.299,97.75
chart.result.0.indicators.quote.0.close.300,99.87000275
chart.result.0.indicators.quote.0.close.301,99.94000244
chart.result.0.indicators.quote.0.close.302,101.0699997
chart.result.0.indicators.quote.0.close.303,102.6800003
chart.result.0.indicators.quote.0.close.304,103.8199997
chart.result.0.indicators.quote.0.close.305,103.8899994
chart.result.0.indicators.quote.0.close.306,106.2900009
chart.result.0.indicators.quote.0.close.307,108.8899994
chart.result.0.indicators.quote.0.close.308,108.7699966
chart.result.0.indicators.quote.0.close.309,108.5699997
chart.result.0.indicators.quote.0.close.310,110.2300034
chart.result.0.indicators.quote.0.close.311,111.1299973
chart.result.0.indicators.quote.0.close.312,110.4599991
chart.result.0.indicators.quote.0.close.313,110.5999985
chart.result.0.indicators.quote.0.close.314,111.7200012
chart.result.0.indicators.quote.0.close.315,108.3199997
chart.result.0.indicators.quote.0.close.316,110.7900009
chart.result.0.indicators.quote.0.close.317,111.0199966
chart.result.0.indicators.quote.0.close.318,107.6399994
chart.result.0.indicators.quote.0.close.319,102.1699982
chart.result.0.indicators.quote.0.close.320,103.0699997
chart.result.0.indicators.quote.0.close.321,106.1399994
chart.result.0.indicators.quote.0.close.322,110.1600037
chart.result.0.indicators.quote.0.close.323,102.8399963
chart.result.0.indicators.quote.0.close.324,103.9400024
chart.result.0.indicators.quote.0.close.325,103.2799988
chart.result.0.indicators.quote.0.close.326,101.4499969
chart.result.0.indicators.quote.0.close.327,103.6699982
chart.result.0.indicators.quote.0.close.328,103.6999969
chart.result.0.indicators.quote.0.close.329,101.9499969
chart.result.0.indicators.quote.0.close.330,103.1900024
chart.result.0.indicators.quote.0.close.331,102.6200027
chart.result.0.indicators.quote.0.close.332,101.2600021
chart.result.0.indicators.quote.0.close.333,98.54000092
chart.result.0.indicators.quote.0.close.334,100.1200027
chart.result.0.indicators.quote.0.close.335,102.5100021
chart.result.0.indicators.quote.0.close.336,102.5800018
chart.result.0.indicators.quote.0.close.337,103.1900024
chart.result.0.indicators.quote.0.close.338,107.9800034
chart.result.0.indicators.quote.0.close.339,106.4800034
chart.result.0.indicators.quote.0.close.340,107.75
chart.result.0.indicators.quote.0.close.341,111.3099976
chart.result.0.indicators.quote.0.close.342,110.9899979
chart.result.0.indicators.quote.0.close.343,111.8600006
chart.result.0.indicators.quote.0.close.344,114.0500031
chart.result.0.indicators.quote.0.close.345,111.6699982
chart.result.0.indicators.quote.0.close.346,113.0400009
chart.result.0.indicators.quote.0.close.347,113.9000015
chart.result.0.indicators.quote.0.close.348,112.5100021
chart.result.0.indicators.quote.0.close.349,115.0299988
chart.result.0.indicators.quote.0.close.350,115.0899963
chart.result.0.indicators.quote.0.close.351,116.1600037
chart.result.0.indicators.quote.0.close.352,115.5500031
chart.result.0.indicators.quote.0.close.353,110.8600006
chart.result.0.indicators.quote.0.close.354,113.7399979
chart.result.0.indicators.quote.0.close.355,111.1600037
chart.result.0.indicators.quote.0.close.356,111.7300034
chart.result.0.indicators.quote.0.close.357,110.1800003
chart.result.0.indicators.quote.0.close.358,110.9599991
chart.result.0.indicators.quote.0.close.359,113.6600037
chart.result.0.indicators.quote.0.close.360,114.2600021
chart.result.0.indicators.quote.0.close.361,113.3300018
chart.result.0.indicators.quote.0.close.362,111.7399979
chart.result.0.indicators.quote.0.close.363,111.3099976
chart.result.0.indicators.quote.0.close.364,106.9899979
chart.result.0.indicators.quote.0.close.365,107.5299988
chart.result.0.indicators.quote.0.close.366,105.9400024
chart.result.0.indicators.quote.0.close.367,105.6999969
chart.result.0.indicators.quote.0.close.368,100.6699982
chart.result.0.indicators.quote.0.close.369,101.3600006
chart.result.0.indicators.quote.0.close.370,96.38999939
chart.result.0.indicators.quote.0.close.371,97.15000153
chart.result.0.indicators.quote.0.close.372,100.9199982
chart.result.0.indicators.quote.0.close.373,101.7799988
chart.result.0.indicators.quote.0.close.374,104.9400024
chart.result.0.indicators.quote.0.close.375,104.4800034
chart.result.0.indicators.quote.0.close.376,101.9599991
chart.result.0.indicators.quote.0.close.377,99.63999939
chart.result.0.indicators.quote.0.close.378,100.7399979
chart.result.0.indicators.quote.0.close.379,101.4499969
chart.result.0.indicators.quote.0.close.380,96.90000153
chart.result.0.indicators.quote.0.close.381,99.69000244
chart.result.0.indicators.quote.0.close.382,96.76999664
chart.result.0.indicators.quote.0.close.383,96.55999756
chart.result.0.indicators.quote.0.close.384,101.3600006
chart.result.0.indicators.quote.0.close.385,106.6800003
chart.result.0.indicators.quote.0.close.386,108.8899994
chart.result.0.indicators.quote.0.close.387,106.8300018
chart.result.0.indicators.quote.0.close.388,106.5999985
chart.result.0.indicators.quote.0.close.389,105.0299988
chart.result.0.indicators.quote.0.close.390,121.1600037
chart.result.0.indicators.quote.0.close.391,119.6600037
chart.result.0.indicators.quote.0.close.392,114.1100006
chart.result.0.indicators.quote.0.close.393,110.9000015
chart.result.0.indicators.quote.0.close.394,112.5299988
chart.result.0.indicators.quote.0.close.395,112.4599991
chart.result.0.indicators.quote.0.close.396,117.75
chart.result.0.indicators.quote.0.close.397,116.0400009
chart.result.0.indicators.quote.0.close.398,104.1200027
chart.result.0.indicators.quote.0.close.399,104.8799973
chart.result.0.indicators.quote.0.close.400,107.6100006
chart.result.0.indicators.quote.0.close.401,108.5999985
chart.result.0.indicators.quote.0.close.402,112.5299988
chart.result.0.indicators.quote.0.close.403,112.4599991
chart.result.0.indicators.quote.0.close.404,118.8099976
chart.result.0.indicators.quote.0.close.405,122.2799988
chart.result.0.indicators.quote.0.close.406,124.6399994
chart.result.0.indicators.quote.0.close.407,127.4300003
chart.result.0.indicators.quote.0.close.408,123.6900024
chart.result.0.indicators.quote.0.close.409,127.9700012
chart.result.0.indicators.quote.0.close.410,123.4300003
chart.result.0.indicators.quote.0.close.411,127.1299973
chart.result.0.indicators.quote.0.close.412,127.4100037
chart.result.0.indicators.quote.0.close.413,128.8300018
chart.result.0.indicators.quote.0.close.414,130.8399963
chart.result.0.indicators.quote.0.close.415,128.8800049
chart.result.0.indicators.quote.0.close.416,120.0599976
chart.result.0.indicators.quote.0.close.417,121.5899963
chart.result.0.indicators.quote.0.close.418,121.9499969
chart.result.0.indicators.quote.0.close.419,119.2900009
chart.result.0.indicators.quote.0.close.420,112.2799988
